"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.025934343E2,3.874279022E0,5.979962826E0,-6.584748745E0
1.025983308E2,4.199702740E0,5.853143215E0,-6.481857300E0
1.026032273E2,4.467998028E0,5.714359760E0,-6.398108482E0
1.026081237E2,4.657031059E0,5.580361366E0,-6.381359100E0
1.026130202E2,4.814957142E0,5.446064472E0,-6.402894497E0
1.026179168E2,4.927420139E0,5.283352375E0,-6.510571480E0
1.026228132E2,5.049753189E0,5.168497086E0,-6.692425728E0
1.026277097E2,5.212464809E0,5.123033047E0,-7.006184578E0
1.026326062E2,5.432604790E0,5.125426292E0,-7.391428947E0
1.026375027E2,5.676971912E0,5.194818020E0,-7.846364498E0
1.026423992E2,5.928217888E0,5.288137913E0,-8.310871124E0
1.026472957E2,6.165406704E0,5.402993679E0,-8.727521896E0
1.026521922E2,6.385546207E0,5.499005318E0,-9.079266548E0
1.026570887E2,6.545865536E0,5.570790291E0,-9.347561836E0
1.026619851E2,6.610471725E0,5.618646622E0,-9.541379929E0
1.026668816E2,6.636792660E0,5.575575829E0,-9.620343208E0
1.026717781E2,6.617650032E0,5.417350292E0,-9.577272415E0
1.026766746E2,6.524330139E0,5.154139996E0,-9.491130829E0
1.026815893E2,6.385546207E0,4.873880386E0,-9.409774780E0
1.026864676E2,6.241976738E0,4.603491783E0,-9.306883812E0
1.026913641E2,6.241976738E0,4.325624943E0,-9.196813583E0
1.026962606E2,6.253941059E0,4.074378967E0,-9.168100357E0
1.027011753E2,6.294619083E0,3.914059639E0,-9.249456406E0
1.027060536E2,6.325725555E0,3.801596880E0,-9.385847092E0
1.027109683E2,6.349654198E0,3.710370541E0,-9.565308571E0
1.027158465E2,6.347260952E0,3.717549086E0,-9.728319168E0
1.027207612E2,6.237191200E0,3.796811342E0,-9.826425552E0
1.027256395E2,6.004788399E0,3.961916208E0,-9.862318039E0
1.027305542E2,5.743970871E0,4.131806374E0,-9.802496910E0
1.027354325E2,5.475675583E0,4.258625984E0,-9.718748093E0
1.027403290E2,5.255535603E0,4.354638100E0,-9.601201057E0
1.027452255E2,5.049753189E0,4.438386917E0,-9.448060036E0
1.027501220E2,4.893920422E0,4.471886635E0,-9.349954605E0
1.027550185E2,4.788636208E0,4.428815842E0,-9.285347939E0
1.027599149E2,4.702494621E0,4.395316124E0,-9.364311218E0
1.027648114E2,4.601995945E0,4.392923355E0,-9.560523033E0
1.027698054E2,4.525425911E0,4.462315083E0,-9.864710808E0
1.027746044E2,4.494318962E0,4.567599297E0,-1.027896786E1
1.027795009E2,4.506283283E0,4.651348114E0,-1.072403336E1
1.027843974E2,4.633102894E0,4.687240601E0,-1.114068317E1
1.027892972E2,4.779065132E0,4.739882469E0,-1.155254745E1
1.027941904E2,4.903491974E0,4.778167725E0,-1.192612743E1
1.027990869E2,4.929812908E0,4.902893543E0,-1.227069378E1
1.028039834E2,4.843671322E0,5.113461971E0,-1.256291676E1
1.028088799E2,4.680959225E0,5.400600910E0,-1.273519993E1
1.028137763E2,4.489533424E0,5.618646622E0,-1.274237919E1
1.028186728E2,4.336093903E0,5.781358719E0,-1.256052399E1
1.028235694E2,4.285844326E0,5.841179371E0,-1.228505039E1
1.028284658E2,4.331307888E0,5.874678612E0,-1.200030422E1
1.028333623E2,4.410271168E0,5.893821239E0,-1.170808125E1
1.028382588E2,4.506283283E0,5.948856354E0,-1.137308598E1
1.028431553E2,4.664209366E0,5.987141132E0,-1.097318554E1
1.028480518E2,4.865206718E0,5.994319916E0,-1.059960651E1
1.028529483E2,5.068895817E0,6.018547058E0,-1.027178955E1
1.028578448E2,5.329713345E0,6.052046776E0,-1.008485031E1
1.028627413E2,5.574080467E0,6.104688644E0,-1.007288647E1
1.028676377E2,5.775077343E0,6.157330990E0,-1.019970608E1
1.028725343E2,5.954539299E0,6.154938221E0,-1.032443142E1
1.028774307E2,6.189334869E0,6.140581131E0,-1.050389290E1
1.028823272E2,6.426224232E0,6.035296917E0,-1.070967579E1
1.028872237E2,6.682555676E0,5.920142174E0,-1.094207859E1
1.028921202E2,6.938587666E0,5.723930836E0,-1.121246815E1
1.028970167E2,7.173084259E0,5.470291615E0,-1.150469112E1
1.029019311E2,7.405487061E0,5.187639713E0,-1.180857944E1
1.029068097E2,7.520342350E0,4.960321426E0,-1.215583801E1
1.029117062E2,7.733303547E0,4.603491783E0,-1.241187000E1
1.029166026E2,7.989634991E0,4.251447678E0,-1.266341591E1
1.029215173E2,8.173882484E0,3.942773581E0,-1.290748310E1
1.029263957E2,8.341380119E0,3.676871061E0,-1.307049465E1
1.029312921E2,8.485248566E0,3.416053534E0,-1.315902901E1
1.029361886E2,8.578568459E0,3.205185890E0,-1.317338562E1
1.029410851E2,8.681459427E0,2.992224693E0,-1.312792206E1
1.029459816E2,8.784351349E0,2.740978241E0,-1.300558949E1
1.029508781E2,8.868100166E0,2.537289381E0,-1.279980659E1
1.029557746E2,8.820243835E0,2.350649118E0,-1.255334568E1
1.029606893E2,8.635995865E0,2.187937260E0,-1.228744316E1
1.029655676E2,8.317451477E0,2.099402666E0,-1.198594761E1
1.029704822E2,7.963313580E0,2.017747641E0,-1.160519028E1
1.029753606E2,7.496414185E0,2.051247120E0,-1.116461182E1
1.029802571E2,6.921837807E0,2.226222277E0,-1.071685410E1
1.029851535E2,6.364010811E0,2.470290184E0,-1.022124100E1
1.029900535E2,5.851647854E0,2.819941521E0,-9.742676735E0
1.029949465E2,5.375176907E0,3.248555899E0,-9.278169632E0
1.029998430E2,5.023432255E0,3.753441334E0,-8.837591171E0
1.030047395E2,4.817350388E0,4.357030869E0,-8.523832321E0
1.030096360E2,4.740779877E0,4.979464054E0,-8.373085022E0
1.030145325E2,4.726422787E0,5.611468315E0,-8.382656097E0
1.030194290E2,4.798207760E0,6.183651924E0,-8.444869041E0
1.030243254E2,4.889134884E0,6.652944088E0,-8.507082939E0
1.030292220E2,5.033003330E0,6.971189499E0,-8.511868477E0
1.030341184E2,5.102395058E0,7.194021225E0,-8.430512428E0
1.030390149E2,5.123930454E0,7.311269760E0,-8.270193100E0
1.030439114E2,5.102395058E0,7.306483746E0,-8.076375008E0
1.030488079E2,4.934598446E0,7.191628456E0,-7.865507126E0
1.030537044E2,4.609174728E0,6.968796730E0,-7.650153160E0
1.030586009E2,4.216452599E0,6.614659309E0,-7.499405384E0
1.030634974E2,3.826123476E0,6.178866386E0,-7.449155807E0
1.030683939E2,3.519842148E0,5.688038349E0,-7.535297394E0
1.030732903E2,3.273082256E0,5.211567879E0,-7.681259632E0
1.030781869E2,3.117548704E0,4.768596649E0,-7.841578960E0
1.030830834E2,3.009871721E0,4.349852562E0,-8.030911446E0
1.030879798E2,3.002693415E0,3.945166349E0,-8.203194618E0
1.030928763E2,3.048156977E0,3.643371582E0,-8.320442200E0
1.030977728E2,3.232404232E0,3.396910906E0,-8.377870560E0
1.031026693E2,3.515056372E0,3.190829039E0,-8.356334686E0
1.031075658E2,3.898207188E0,3.097508907E0,-8.210372925E0
1.031124623E2,4.369593143E0,3.047259569E0,-8.004590034E0
1.031173588E2,4.834099770E0,3.071187973E0,-7.755437374E0
1.031222553E2,5.320142269E0,3.164507866E0,-7.487441063E0
1.031271518E2,5.732006550E0,3.248555899E0,-7.264609337E0
1.031320483E2,6.038288116E0,3.341876030E0,-7.037291527E0
1.031369448E2,6.215655804E0,3.451945782E0,-6.855137825E0
1.031418412E2,6.208477497E0,3.564408541E0,-6.620641232E0
1.031467377E2,5.983253002E0,3.667299747E0,-6.371787548E0
1.031516343E2,5.547759533E0,3.753441334E0,-6.199205399E0
1.031565307E2,5.095216751E0,3.792025566E0,-6.122634888E0
1.031614272E2,4.726422787E0,3.743870020E0,-6.108277798E0
1.031663237E2,4.386343002E0,3.662514210E0,-6.187241077E0
1.031712384E2,4.084847450E0,3.554837227E0,-6.316752911E0
1.031761167E2,3.840480328E0,3.504587889E0,-6.599105835E0
1.031810311E2,3.699303865E0,3.511766434E0,-6.977470875E0
1.031859097E2,3.644268990E0,3.617050648E0,-7.422535896E0
1.031908243E2,3.701696634E0,3.743870020E0,-7.963613033E0
1.031957026E2,3.871886253E0,3.973880291E0,-8.634201050E0
1.032005991E2,4.245166302E0,4.251447678E0,-9.402596474E0
1.032054956E2,4.578067780E0,4.610670090E0,-1.016859913E1
1.032103921E2,4.855635166E0,4.974678040E0,-1.083200932E1
1.032152886E2,5.073681355E0,5.312066078E0,-1.132253742E1
1.032201851E2,5.234000206E0,5.599503994E0,-1.151186943E1
1.032250816E2,5.370391369E0,5.810072422E0,-1.142572784E1
1.032299817E2,5.403890610E0,5.963212967E0,-1.104736328E1
1.032348746E2,5.334498882E0,6.047261238E0,-1.046560764E1
1.032398686E2,5.135894775E0,6.023332596E0,-9.709177017E0
1.032446675E2,4.874777794E0,5.881857395E0,-8.851948738E0
1.032495640E2,4.692923546E0,5.625824928E0,-7.963613033E0
1.032544606E2,4.542175770E0,5.300102234E0,-7.180860519E0
1.032593570E2,4.403092861E0,5.034498692E0,-6.474678993E0
1.032642535E2,4.264308929E0,4.804488659E0,-5.921638012E0
1.032691500E2,4.204488277E0,4.644169807E0,-5.497808933E0
1.032740465E2,4.163810730E0,4.450351238E0,-5.191228867E0
1.032789430E2,4.197309971E0,4.225126743E0,-5.016552448E0
1.032838395E2,4.340879440E0,4.055236340E0,-5.038087845E0
1.032888336E2,4.496711731E0,3.875774384E0,-5.244169712E0
1.032936324E2,4.647459984E0,3.789632797E0,-5.624628544E0
1.032985289E2,4.814957142E0,3.758227110E0,-6.151348591E0
1.033034254E2,4.970490932E0,3.741477251E0,-6.785746098E0
1.033083219E2,5.128716469E0,3.842274904E0,-7.554440022E0
1.033132184E2,5.257928848E0,4.115056515E0,-8.406583786E0
1.033181149E2,5.358427048E0,4.498207569E0,-9.244669914E0
1.033230114E2,5.442175865E0,4.936393261E0,-9.922138214E0
1.033279079E2,5.629115105E0,5.283352375E0,-1.033160973E1
1.033328044E2,5.796612740E0,5.561218739E0,-1.042492962E1
1.033377009E2,5.901896954E0,5.877071381E0,-1.026939678E1
1.033425974E2,5.913861275E0,6.245865345E0,-9.924530983E0
1.033474939E2,5.868397713E0,6.581159592E0,-9.469595909E0
1.033523903E2,5.746363640E0,6.952046871E0,-8.976374626E0
1.033572869E2,5.665007591E0,7.270591736E0,-8.353941917E0
1.033621834E2,5.569294930E0,7.481160164E0,-7.666903019E0
1.033670798E2,5.468497276E0,7.603193760E0,-6.965506554E0
1.033719763E2,5.427819252E0,7.653443336E0,-6.273382664E0
1.033768728E2,5.418247700E0,7.584051132E0,-5.607879162E0
1.033817693E2,5.449354649E0,7.457231998E0,-5.011766911E0
1.033866658E2,5.444568634E0,7.292127132E0,-4.463511467E0
1.033915623E2,5.461318493E0,7.088438034E0,-3.912863255E0
1.033964588E2,5.485246658E0,6.786942482E0,-3.405285835E0
1.034013553E2,5.444568634E0,6.418148518E0,-2.904886723E0
1.034062518E2,5.411069393E0,6.056832314E0,-2.467000246E0
1.034111664E2,5.322535038E0,5.685645580E0,-2.126920223E0
1.034160448E2,5.272285461E0,5.340780258E0,-1.894816399E0
1.034209412E2,5.229214668E0,4.967499733E0,-1.813161373E0
1.034258377E2,5.253142834E0,4.558028221E0,-1.942672849E0
1.034307524E2,5.229214668E0,4.177269936E0,-2.251347065E0
1.034356307E2,5.183751106E0,3.820739508E0,-2.703889608E0
1.034405451E2,5.083252430E0,3.547658682E0,-3.240180969E0
1.034454237E2,4.908277512E0,3.358625650E0,-3.802793503E0
1.034503202E2,4.625924587E0,3.322733402E0,-4.418047905E0
1.034552167E2,4.209274292E0,3.475873947E0,-4.997410297E0
1.034601196E2,3.751945972E0,3.743870020E0,-5.543272972E0
1.034650097E2,3.318845034E0,3.969094515E0,-5.976672649E0
1.034700037E2,2.981158018E0,4.146163464E0,-6.287739754E0
1.034748026E2,2.633899450E0,4.301696777E0,-6.417251110E0
1.034796991E2,2.320439816E0,4.421637058E0,-6.414858341E0
1.034845956E2,2.037787676E0,4.505385876E0,-6.251847267E0
1.034894921E2,1.788933992E0,4.567599297E0,-5.950351715E0
1.034943886E2,1.515853167E0,4.625027180E0,-5.507380486E0
1.034992851E2,1.338784218E0,4.660919189E0,-4.978267670E0
1.035041816E2,1.164108157E0,4.708775997E0,-4.365406036E0
1.035090781E2,1.005882859E0,4.711168766E0,-3.707080364E0
1.035139746E2,8.766704202E-1,4.711168766E0,-2.974577665E0
1.035188711E2,7.905287743E-1,4.723132610E0,-2.277667999E0
1.035237676E2,6.732804775E-1,4.723132610E0,-1.638485312E0
1.035286640E2,6.038886309E-1,4.735096931E0,-1.087836981E0
1.035335606E2,5.392823815E-1,4.735096931E0,-6.257231236E-1
1.035384570E2,5.009972453E-1,4.708775997E0,-2.404786795E-1
1.035433535E2,4.890331328E-1,4.723132610E0,8.524430543E-2
1.035482500E2,5.033900738E-1,4.696811676E0,3.699901998E-1
1.035531465E2,5.823532343E-1,4.701597214E0,5.808576941E-1
1.035580430E2,7.019943595E-1,4.718347073E0,7.052844763E-1
1.035629395E2,8.790631890E-1,4.727918625E0,7.459624410E-1
1.035678360E2,1.221535921E0,4.713561535E0,7.172485590E-1
1.035727325E2,1.743470430E0,4.636991024E0,6.406782866E-1
1.035776290E2,2.179263115E0,4.622634411E0,5.066801906E-1
1.035825254E2,2.504687071E0,4.656133652E0,3.005983531E-1
1.035874220E2,2.804089069E0,4.720739841E0,-7.028916478E-2
1.035923184E2,3.060121059E0,4.792524815E0,-5.802595019E-1
1.035972149E2,3.316452265E0,4.854738235E0,-1.221835017E0
1.036021114E2,3.584448338E0,4.869094849E0,-1.947458506E0
1.036070079E2,3.845266104E0,4.857131004E0,-2.651247501E0
1.036119226E2,4.161417484E0,4.787738800E0,-3.304787159E0
1.036168009E2,4.436891556E0,4.660919189E0,-3.838685751E0
1.036217156E2,4.676173687E0,4.562813759E0,-4.209872246E0
1.036265939E2,4.865206718E0,4.445565224E0,-4.420440674E0
1.036314904E2,4.994718075E0,4.378566265E0,-4.513761044E0
1.036363869E2,5.037788868E0,4.316053867E0,-4.513761044E0
1.036412834E2,5.059324265E0,4.239483356E0,-4.434797764E0
1.036461798E2,4.997110844E0,4.179663181E0,-4.264907360E0
1.036510763E2,4.901099205E0,4.150949001E0,-4.027718544E0
1.036559728E2,4.793421745E0,4.138985157E0,-3.798007727E0
1.036608875E2,4.642673969E0,4.124628067E0,-3.565903902E0
1.036657658E2,4.494318962E0,4.122235298E0,-3.278466225E0
1.036706805E2,4.331307888E0,4.127020836E0,-2.935993433E0
1.036755588E2,4.173381805E0,4.103092670E0,-2.572284460E0
1.036804553E2,3.991527319E0,4.119842529E0,-2.210669041E0
1.036853518E2,3.785445452E0,4.196412563E0,-1.913959026E0
1.036902667E2,3.591626883E0,4.253840446E0,-1.679163337E0
1.036951448E2,3.421736479E0,4.277768612E0,-1.602592945E0
1.037000412E2,3.292523861E0,4.237090588E0,-1.633699656E0
1.037049377E2,3.244368315E0,4.091128349E0,-1.772483349E0
1.037098343E2,3.177369356E0,3.930809498E0,-2.081456661E0
1.037147307E2,3.079263687E0,3.801596880E0,-2.529213428E0
1.037196272E2,2.909373283E0,3.676871061E0,-3.063112020E0
1.037245237E2,2.681756020E0,3.576372623E0,-3.687937975E0
1.037294202E2,2.444866419E0,3.540480137E0,-4.348656178E0
1.037343167E2,2.186441660E0,3.530908823E0,-5.042873859E0
1.037392132E2,1.975574136E0,3.545265913E0,-5.751448154E0
1.037441097E2,1.824826360E0,3.550051451E0,-6.438786507E0
1.037490062E2,1.733899117E0,3.581158161E0,-7.044469833E0
1.037539027E2,1.659721613E0,3.700799227E0,-7.482655525E0
1.037587991E2,1.664507270E0,3.885345697E0,-7.800900936E0
1.037636957E2,1.717149377E0,4.110270977E0,-8.042875290E0
1.037685921E2,1.851147413E0,4.426422596E0,-8.196015358E0
1.037734886E2,2.056930065E0,4.799703121E0,-8.346763611E0
1.037783851E2,2.286940336E0,5.240281582E0,-8.466404915E0
1.037832816E2,2.504687071E0,5.721538067E0,-8.631808281E0
1.037881781E2,2.753839731E0,6.138188362E0,-8.753842354E0
1.037930746E2,3.062513828E0,6.494719028E0,-8.825627327E0
1.037979711E2,3.452843189E0,6.717550278E0,-8.799305916E0
1.038028676E2,3.917349815E0,6.880262375E0,-8.713164330E0
1.038077640E2,4.434498787E0,6.990332127E0,-8.545368195E0
1.038126606E2,4.917848587E0,6.997510910E0,-8.274978638E0
1.038175571E2,5.430212021E0,6.952046871E0,-7.913363457E0
1.038224535E2,5.901896954E0,6.827620506E0,-7.580761433E0
1.038273500E2,6.337689877E0,6.640980244E0,-7.240681171E0
1.038322465E2,6.605686188E0,6.444469452E0,-6.970292568E0
1.038371430E2,6.723233223E0,6.248258114E0,-6.728318214E0
1.038420395E2,6.706483841E0,6.059225082E0,-6.510571480E0
1.038469360E2,6.507580280E0,5.881857395E0,-6.287739754E0
1.038518325E2,6.273083687E0,5.721538067E0,-6.141777515E0
1.038567290E2,5.995217323E0,5.585147381E0,-6.077171326E0
1.038616255E2,5.638686657E0,5.501398563E0,-6.160920143E0
1.038665220E2,5.267499924E0,5.503791332E0,-6.410072803E0
1.038714185E2,5.018646240E0,5.460720539E0,-6.773781776E0
1.038763150E2,4.893920422E0,5.381458282E0,-7.219145775E0
1.038812114E2,4.910670280E0,5.247459888E0,-7.695616722E0
1.038861079E2,5.013860703E0,5.039284706E0,-8.179265976E0
1.038910045E2,5.162215710E0,4.814060211E0,-8.638986588E0
1.038959009E2,5.327320576E0,4.543671131E0,-9.024231911E0
1.039008156E2,5.528317451E0,4.265804768E0,-9.349954605E0
1.039056939E2,5.732006550E0,3.981058598E0,-9.560523033E0
1.039106086E2,5.973681927E0,3.707977772E0,-9.694820404E0
1.039154869E2,6.186942101E0,3.406482220E0,-9.735498428E0
1.039203834E2,6.471687794E0,3.114258766E0,-9.716355324E0
1.039252799E2,6.723233223E0,2.817548752E0,-9.692427635E0
1.039301946E2,7.031907558E0,2.546860695E0,-9.632308006E0
1.039350728E2,7.343273640E0,2.264507532E0,-9.644271851E0
1.039399727E2,7.632805347E0,2.116152525E0,-9.694820404E0
1.039448659E2,7.841279984E0,2.116152525E0,-9.800104141E0
1.039497623E2,7.936992645E0,2.209472656E0,-9.845567703E0
1.039546588E2,7.879564762E0,2.412862539E0,-9.831211090E0
1.039595553E2,7.649554729E0,2.717050076E0,-9.766604424E0
1.039644518E2,7.276274681E0,3.109472990E0,-9.721140862E0
1.039693483E2,6.859624386E0,3.547658682E0,-9.742676735E0
1.039742448E2,6.565008163E0,4.012165546E0,-9.826425552E0
1.039791413E2,6.435795784E0,4.400101662E0,-9.950852394E0
1.039840378E2,6.464509487E0,4.703989983E0,-1.010399246E1
1.039889343E2,6.593721867E0,4.962714195E0,-1.025982571E1
1.039938308E2,6.730412006E0,5.156532764E0,-1.040339470E1
1.039987273E2,6.816553593E0,5.371886730E0,-1.052303600E1
1.040036237E2,6.785446644E0,5.618646622E0,-1.060678482E1
1.040085202E2,6.704091072E0,5.834000587E0,-1.062114143E1
1.040134168E2,6.486044884E0,6.044867992E0,-1.047996521E1
1.040183132E2,6.184549332E0,6.190830231E0,-1.023320484E1
1.040232097E2,5.775077343E0,6.305685997E0,-9.900602341E0
1.040281062E2,5.372784138E0,6.365506649E0,-9.550951958E0
1.040330027E2,4.951348305E0,6.410970211E0,-9.206384659E0
1.040378992E2,4.592424870E0,6.427719593E0,-8.842376709E0
1.040427957E2,4.324129581E0,6.260222435E0,-8.459226608E0
1.040476922E2,4.211667061E0,5.941677570E0,-8.119445801E0
1.040525887E2,4.163810730E0,5.546862125E0,-7.918148994E0
1.040574852E2,4.178167343E0,5.139782906E0,-7.798508167E0
1.040623816E2,4.214059830E0,4.756632328E0,-7.803293705E0
1.040672782E2,4.302594185E0,4.428815842E0,-8.006982803E0
1.040721747E2,4.458426952E0,4.117449760E0,-8.377870560E0
1.040770711E2,4.714458942E0,3.820739508E0,-8.966803551E0
1.040819676E2,5.004289627E0,3.566801310E0,-9.709177017E0
1.040868641E2,5.320142269E0,3.368196964E0,-1.053499985E1
1.040917606E2,5.574080467E0,3.241377354E0,-1.140419292E1
1.040966571E2,5.830112457E0,3.212364435E0,-1.225394344E1
1.041015536E2,6.059823513E0,3.250948668E0,-1.301037502E1
1.041064501E2,6.167799473E0,3.370589733E0,-1.363549995E1
1.041113648E2,6.366403580E0,3.480659723E0,-1.392024612E1
1.041162431E2,6.588936329E0,3.545265913E0,-1.386760330E1
1.041211577E2,6.668198586E0,3.693620920E0,-1.368574905E1
1.041260361E2,6.567400932E0,3.918845177E0,-1.341027546E1
1.041309508E2,6.332904339E0,4.095914364E0,-1.301037502E1
1.041358290E2,6.069394588E0,4.292125702E0,-1.249352551E1
1.041407437E2,5.813362598E0,4.486243248E0,-1.180379391E1
1.041456220E2,5.480461121E0,4.694418907E0,-1.113111210E1
1.041505367E2,5.214858055E0,4.922036171E0,-1.049432182E1
1.041554150E2,4.972883701E0,5.120640278E0,-9.950852394E0
1.041603115E2,4.779065132E0,5.391029358E0,-9.553344727E0
1.041652080E2,4.640281200E0,5.613861084E0,-9.306883812E0
1.041701081E2,4.702494621E0,5.702395439E0,-9.165707588E0
1.041750010E2,4.944169998E0,5.640182018E0,-9.103194237E0
1.041798975E2,5.310570717E0,5.534897804E0,-9.072088242E0
1.041847939E2,5.691328526E0,5.429314613E0,-9.064909935E0
1.041896939E2,6.110371590E0,5.350351334E0,-9.076873779E0
1.041945870E2,6.541079998E0,5.273781300E0,-9.148957253E0
1.041994835E2,6.976872444E0,5.194818020E0,-9.299705505E0
1.042043799E2,7.398308277E0,5.056034088E0,-9.522237778E0
1.042092764E2,7.850851059E0,4.854738235E0,-9.809675217E0
1.042141729E2,8.307880402E0,4.529314041E0,-1.015902805E1
1.042190694E2,8.619246483E0,4.153341770E0,-1.056371403E1
1.042239659E2,8.729315758E0,3.854238987E0,-1.098514938E1
1.042288624E2,8.461319923E0,3.727120399E0,-1.131775188E1
1.042337589E2,7.788637638E0,3.787240028E0,-1.147358418E1
1.042386554E2,6.902695179E0,3.856631994E0,-1.143290615E1
1.042435519E2,6.103193283E0,3.873381615E0,-1.124835968E1
1.042484484E2,5.415854931E0,3.830310822E0,-1.099232769E1
1.042533449E2,4.841278553E0,3.811168194E0,-1.070249748E1
1.042582413E2,4.355236530E0,3.813561201E0,-1.038425159E1
1.042631378E2,3.895814419E0,3.811168194E0,-1.005135059E1
1.042680344E2,3.500699520E0,3.799204111E0,-9.737891197E0
1.042729308E2,3.163012505E0,3.753441334E0,-9.440881729E0
1.042778273E2,2.873480797E0,3.736691713E0,-9.084052086E0
1.042827238E2,2.715255499E0,3.691227913E0,-8.744271278E0
1.042876203E2,2.645863533E0,3.684049606E0,-8.418548584E0
1.042925168E2,2.700898647E0,3.758227110E0,-8.119445801E0
1.042974133E2,2.935694218E0,3.880560160E0,-7.927720547E0
1.043023098E2,3.361915827E0,4.136591911E0,-7.903792381E0
1.043072063E2,3.938885212E0,4.505385876E0,-8.021339417E0
1.043121028E2,4.511068821E0,4.871487617E0,-8.229515076E0
1.043169993E2,5.021039009E0,5.233103275E0,-8.492725372E0
1.043218958E2,5.446961880E0,5.532505035E0,-8.777770996E0
1.043267923E2,5.748756409E0,5.788537025E0,-9.031410217E0
1.043317072E2,5.887540340E0,5.994319916E0,-9.180064201E0
1.043365852E2,5.901896954E0,6.142973900E0,-9.192028046E0
1.043414817E2,5.806184292E0,6.186044693E0,-9.033802986E0
1.043463782E2,5.619544029E0,6.159723759E0,-8.768199921E0
1.043512747E2,5.327320576E0,5.999105453E0,-8.382656097E0
1.043561712E2,5.073681355E0,5.845964909E0,-8.028517723E0
1.043610677E2,4.944169998E0,5.585147381E0,-7.683652401E0
1.043659642E2,4.905884743E0,5.245067120E0,-7.357929707E0
1.043708607E2,4.927420139E0,4.922036171E0,-7.113861561E0
1.043757572E2,4.965705395E0,4.577170849E0,-6.920042992E0
1.043806537E2,4.965705395E0,4.215555191E0,-6.838387966E0
1.043855501E2,4.989932537E0,3.909274101E0,-6.855137825E0
1.043904648E2,4.997110844E0,3.617050648E0,-6.934400082E0
