"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.629693948E1,1.563750076E1,-3.470625305E1,-2.580000114E1
1.630693948E1,1.537500095E1,-3.472500229E1,-2.591250038E1
1.631693948E1,1.496250057E1,-3.474375153E1,-2.581875038E1
1.632693948E1,1.485000038E1,-3.493125153E1,-2.566875076E1
1.633693948E1,1.477500057E1,-3.493125153E1,-2.553750038E1
1.634693948E1,1.451250076E1,-3.508125305E1,-2.559375191E1
1.635693948E1,1.456875038E1,-3.541875076E1,-2.529375076E1
1.636693948E1,1.462500095E1,-3.575625229E1,-2.480625153E1
1.637693948E1,1.483125019E1,-3.598125076E1,-2.480625153E1
1.638693948E1,1.503750038E1,-3.607500076E1,-2.467500114E1
1.639693948E1,1.518750095E1,-3.643125153E1,-2.445000076E1
1.640693948E1,1.520625019E1,-3.620625305E1,-2.446875191E1
1.641693948E1,1.515000057E1,-3.609375000E1,-2.435625076E1
1.642693948E1,1.524375057E1,-3.590625000E1,-2.424375153E1
1.643693948E1,1.545000076E1,-3.566250229E1,-2.435625076E1
1.644693948E1,1.560000038E1,-3.538125229E1,-2.441250038E1
1.645693948E1,1.552500057E1,-3.502500153E1,-2.424375153E1
1.646693948E1,1.552500057E1,-3.481875229E1,-2.426250076E1
1.647693948E1,1.556250095E1,-3.438750076E1,-2.452500153E1
1.648693948E1,1.569375038E1,-3.416250229E1,-2.456250191E1
1.649693948E1,1.593750095E1,-3.386250305E1,-2.484375191E1
1.650693948E1,1.601250076E1,-3.367500305E1,-2.506875038E1
1.651693948E1,1.595625019E1,-3.330000305E1,-2.548125076E1
1.652693948E1,1.597500038E1,-3.309375000E1,-2.585625076E1
1.653693948E1,1.595625019E1,-3.311250305E1,-2.606250191E1
1.654693948E1,1.588125038E1,-3.339375305E1,-2.593125153E1
1.655693948E1,1.582500076E1,-3.354375076E1,-2.566875076E1
1.656693948E1,1.580625057E1,-3.408750153E1,-2.538750076E1
1.657693948E1,1.565625095E1,-3.496875000E1,-2.463750076E1
1.658693948E1,1.560000038E1,-3.560625076E1,-2.388750076E1
1.659693948E1,1.546875095E1,-3.645000076E1,-2.285625076E1
1.660693948E1,1.530000019E1,-3.718125153E1,-2.201250076E1
1.661693948E1,1.509375095E1,-3.817500305E1,-2.103750038E1
1.662693948E1,1.483125019E1,-3.879375076E1,-2.049375153E1
1.663693948E1,1.453125095E1,-3.960000229E1,-1.987500000E1
1.664693948E1,1.419375038E1,-3.990000153E1,-1.914375114E1
1.665693948E1,1.389375019E1,-4.023750305E1,-1.890000153E1
1.666693948E1,1.365000057E1,-4.080000305E1,-1.835625076E1
1.667693948E1,1.331250095E1,-4.132500076E1,-1.800000000E1
1.668693948E1,1.299375057E1,-4.183125305E1,-1.756875038E1
1.669693948E1,1.269375038E1,-4.198125076E1,-1.740000153E1
1.670693948E1,1.241250038E1,-4.209375000E1,-1.702500153E1
1.671693948E1,1.207500076E1,-4.213125229E1,-1.696875000E1
1.672693948E1,1.177500057E1,-4.250625229E1,-1.678125000E1
1.673693948E1,1.155000019E1,-4.261875153E1,-1.651875114E1
1.674693948E1,1.138125038E1,-4.248750305E1,-1.680000114E1
1.675693948E1,1.089375019E1,-4.235625076E1,-1.702500153E1
1.676693948E1,1.074375057E1,-4.228125000E1,-1.726875114E1
1.677693948E1,1.068750000E1,-4.222500229E1,-1.743750000E1
1.678693948E1,1.063125038E1,-4.230000305E1,-1.734375000E1
1.679693948E1,1.095000076E1,-4.248750305E1,-1.719375038E1
1.680693948E1,1.113750076E1,-4.258125305E1,-1.717500114E1
1.681693948E1,1.145625019E1,-4.252500153E1,-1.721250153E1
1.682693948E1,1.145625019E1,-4.271250153E1,-1.683750153E1
1.683693948E1,1.201875019E1,-4.282500076E1,-1.655625153E1
1.684693948E1,1.196250057E1,-4.280625153E1,-1.635000038E1
1.685693948E1,1.218750095E1,-4.295625305E1,-1.620000076E1
1.686693948E1,1.250625038E1,-4.318125153E1,-1.631250000E1
1.687693948E1,1.243125057E1,-4.305000305E1,-1.635000038E1
1.688693948E1,1.252500057E1,-4.273125076E1,-1.668750000E1
1.689693948E1,1.230000019E1,-4.267500305E1,-1.691250038E1
1.690693948E1,1.237500095E1,-4.252500153E1,-1.723125076E1
1.691693948E1,1.218750095E1,-4.239375305E1,-1.719375038E1
1.692693948E1,1.230000019E1,-4.233750153E1,-1.725000000E1
1.693693948E1,1.209375095E1,-4.215000153E1,-1.734375000E1
1.694693948E1,1.181250000E1,-4.198125076E1,-1.736250114E1
1.695693948E1,1.175625038E1,-4.181250000E1,-1.734375000E1
1.696693948E1,1.155000019E1,-4.179375076E1,-1.736250114E1
1.697693948E1,1.166250038E1,-4.166250229E1,-1.700625038E1
1.698693948E1,1.164375019E1,-4.192500305E1,-1.676250076E1
1.699693948E1,1.185000038E1,-4.181250000E1,-1.689375114E1
1.700693948E1,1.215000057E1,-4.179375076E1,-1.691250038E1
1.701693948E1,1.284375095E1,-4.141875076E1,-1.695000076E1
1.702693948E1,1.350000095E1,-4.085625076E1,-1.715625000E1
1.703693948E1,1.443750095E1,-4.036875153E1,-1.747500038E1
1.704693948E1,1.526250076E1,-3.954375076E1,-1.788750076E1
1.705693948E1,1.590000057E1,-3.875625229E1,-1.901250076E1
1.706693948E1,1.638750076E1,-3.750000000E1,-2.015625000E1
1.707693948E1,1.659375000E1,-3.660000229E1,-2.113125038E1
1.708693948E1,1.678125000E1,-3.566250229E1,-2.220000076E1
1.709693948E1,1.666875076E1,-3.523125076E1,-2.321250153E1
1.710693948E1,1.648125076E1,-3.487500000E1,-2.401875114E1
1.711693948E1,1.605000114E1,-3.470625305E1,-2.460000038E1
1.712693948E1,1.561875057E1,-3.489375305E1,-2.493750191E1
1.713693948E1,1.524375057E1,-3.526875305E1,-2.476875114E1
1.714693948E1,1.524375057E1,-3.583125305E1,-2.445000076E1
1.715693948E1,1.537500095E1,-3.641250229E1,-2.396250153E1
1.716693948E1,1.541250038E1,-3.693750000E1,-2.328750038E1
1.717693948E1,1.550625038E1,-3.720000076E1,-2.251875114E1
1.718693948E1,1.567500019E1,-3.736875153E1,-2.191875076E1
1.719693948E1,1.556250095E1,-3.755625153E1,-2.152500153E1
1.720693948E1,1.554375076E1,-3.791250229E1,-2.126250076E1
1.721693948E1,1.550625038E1,-3.798750305E1,-2.107500076E1
1.722693948E1,1.533750057E1,-3.787500000E1,-2.088750076E1
1.723693948E1,1.513125038E1,-3.787500000E1,-2.086875153E1
1.724693948E1,1.492500019E1,-3.783750153E1,-2.094375038E1
1.725693948E1,1.458750057E1,-3.817500305E1,-2.100000000E1
1.726693948E1,1.436250019E1,-3.851250076E1,-2.094375038E1
1.727693948E1,1.415625095E1,-3.896250153E1,-2.073750114E1
1.728693948E1,1.402500057E1,-3.913125229E1,-2.032500076E1
1.729693948E1,1.378125095E1,-3.916875076E1,-2.006250000E1
1.730693948E1,1.353750038E1,-3.961875153E1,-1.989375114E1
1.731693948E1,1.336875057E1,-3.965625000E1,-1.968750000E1
1.732693948E1,1.329375076E1,-4.001250076E1,-1.957500076E1
1.733693948E1,1.333125019E1,-3.978750229E1,-1.946250153E1
1.734693948E1,1.340625095E1,-3.978750229E1,-1.944375038E1
1.735693948E1,1.355625057E1,-3.946875000E1,-1.950000000E1
1.736693948E1,1.344375038E1,-3.935625076E1,-1.989375114E1
1.737693948E1,1.355625057E1,-3.930000305E1,-2.026875114E1
1.738693948E1,1.387500095E1,-3.898125076E1,-2.051250076E1
1.739693948E1,1.385625076E1,-3.864375305E1,-2.098125076E1
1.740693948E1,1.380000019E1,-3.826875305E1,-2.160000038E1
1.741693948E1,1.387500095E1,-3.815625000E1,-2.203125000E1
1.742693948E1,1.378125095E1,-3.783750153E1,-2.257500076E1
1.743693948E1,1.385625076E1,-3.759375000E1,-2.317500114E1
1.744693948E1,1.410000038E1,-3.721875000E1,-2.355000114E1
1.745693948E1,1.430625057E1,-3.665625000E1,-2.381250000E1
1.746693948E1,1.423125076E1,-3.624375153E1,-2.443125153E1
1.747693948E1,1.466250038E1,-3.592500305E1,-2.482500076E1
1.748693948E1,1.496250057E1,-3.534375000E1,-2.523750114E1
1.749693948E1,1.498125076E1,-3.472500229E1,-2.572500038E1
1.750693948E1,1.479375076E1,-3.408750153E1,-2.636250114E1
1.751693948E1,1.466250038E1,-3.341250229E1,-2.700000191E1
1.752693948E1,1.473750019E1,-3.298125076E1,-2.763750076E1
1.753693948E1,1.470000076E1,-3.275625229E1,-2.808750153E1
1.754693948E1,1.470000076E1,-3.283125305E1,-2.818125153E1
1.755693948E1,1.449375057E1,-3.309375000E1,-2.786250114E1
1.756693948E1,1.468125057E1,-3.373125076E1,-2.713125038E1
1.757693948E1,1.503750038E1,-3.455625153E1,-2.619375038E1
1.758693948E1,1.535625076E1,-3.556875229E1,-2.514375114E1
1.759693948E1,1.552500057E1,-3.663750076E1,-2.375625038E1
1.760693948E1,1.543125057E1,-3.759375000E1,-2.216250038E1
1.761693948E1,1.546875095E1,-3.862500000E1,-2.071875000E1
1.762693948E1,1.535625076E1,-3.928125000E1,-1.923750114E1
1.763693948E1,1.520625019E1,-4.001250076E1,-1.805625153E1
1.764693948E1,1.470000076E1,-4.055625153E1,-1.711875153E1
1.765693948E1,1.383750057E1,-4.102500153E1,-1.651875114E1
1.766693948E1,1.338750076E1,-4.156875229E1,-1.569375038E1
1.767693948E1,1.271250057E1,-4.224375153E1,-1.501875019E1
1.768693948E1,1.216875076E1,-4.246875000E1,-1.483125019E1
1.769693948E1,1.123125076E1,-4.306875229E1,-1.443750095E1
1.770693948E1,1.046250057E1,-4.350000000E1,-1.430625057E1
1.771693948E1,9.712500572E0,-4.368750000E1,-1.436250019E1
1.772693948E1,9.112500191E0,-4.411875153E1,-1.440000057E1
1.773693948E1,8.512500763E0,-4.428750229E1,-1.447500038E1
1.774693948E1,8.025000572E0,-4.410000229E1,-1.481250095E1
1.775693948E1,7.950000286E0,-4.395000076E1,-1.503750038E1
1.776693948E1,7.837500095E0,-4.411875153E1,-1.516875076E1
1.777693948E1,8.062500000E0,-4.387500000E1,-1.560000038E1
1.778693948E1,8.268750191E0,-4.359375000E1,-1.590000057E1
1.779693948E1,8.493750572E0,-4.370625305E1,-1.597500038E1
1.780693948E1,8.643750191E0,-4.348125076E1,-1.597500038E1
1.781693948E1,9.168750763E0,-4.340625000E1,-1.599375057E1
1.782693948E1,9.600000381E0,-4.331250000E1,-1.573125076E1
1.783693948E1,9.806250572E0,-4.323750305E1,-1.586250019E1
1.784693948E1,1.001250076E1,-4.321875000E1,-1.552500057E1
1.785693948E1,1.012500000E1,-4.320000076E1,-1.539375019E1
1.786693948E1,1.035000038E1,-4.335000229E1,-1.541250038E1
1.787693948E1,1.055625057E1,-4.308750153E1,-1.575000095E1
1.788693948E1,1.063125038E1,-4.306875229E1,-1.599375057E1
1.789693948E1,1.057500076E1,-4.310625076E1,-1.606875038E1
1.790693948E1,1.044375038E1,-4.338750076E1,-1.635000038E1
1.791693948E1,1.033125019E1,-4.333125305E1,-1.638750076E1
1.792693948E1,1.018125057E1,-4.342500305E1,-1.689375114E1
1.793693948E1,1.005000019E1,-4.329375076E1,-1.721250153E1
1.794693948E1,1.001250076E1,-4.310625076E1,-1.717500114E1
1.795693948E1,9.862500191E0,-4.325625229E1,-1.710000038E1
1.796693948E1,9.900000572E0,-4.306875229E1,-1.713750076E1
1.797693948E1,9.918750763E0,-4.284375000E1,-1.728750038E1
1.798693948E1,9.843750000E0,-4.252500153E1,-1.725000000E1
1.799693948E1,1.006875038E1,-4.224375153E1,-1.747500038E1
1.800693948E1,1.033125019E1,-4.205625153E1,-1.721250153E1
1.801693948E1,1.078125000E1,-4.175625229E1,-1.726875114E1
1.802693948E1,1.110000038E1,-4.134375000E1,-1.762500000E1
1.803693948E1,1.170000076E1,-4.057500076E1,-1.811250114E1
1.804693948E1,1.258125019E1,-3.961875153E1,-1.875000000E1
1.805693948E1,1.327500057E1,-3.883125305E1,-1.980000114E1
1.806693948E1,1.419375038E1,-3.796875000E1,-2.090625000E1
1.807693948E1,1.475625038E1,-3.712500000E1,-2.191875076E1
1.808693948E1,1.501875019E1,-3.607500076E1,-2.332500076E1
1.809693948E1,1.520625019E1,-3.553125000E1,-2.416875076E1
1.810693948E1,1.545000076E1,-3.510000229E1,-2.491875076E1
1.811693948E1,1.515000057E1,-3.495000076E1,-2.535000038E1
1.812693948E1,1.485000038E1,-3.504375076E1,-2.548125076E1
1.813693948E1,1.464375019E1,-3.521250153E1,-2.525625038E1
1.814693948E1,1.441875076E1,-3.558750153E1,-2.465625191E1
1.815693948E1,1.421250057E1,-3.616875076E1,-2.407500076E1
1.816693948E1,1.425000095E1,-3.660000229E1,-2.340000153E1
1.817693948E1,1.398750019E1,-3.710625076E1,-2.304375076E1
1.818693948E1,1.387500095E1,-3.742500305E1,-2.235000038E1
1.819693948E1,1.400625038E1,-3.763125229E1,-2.193750000E1
1.820693948E1,1.389375019E1,-3.800625229E1,-2.139375114E1
1.821693948E1,1.370625019E1,-3.828750229E1,-2.081250000E1
1.822693948E1,1.346250057E1,-3.853125000E1,-2.060625076E1
1.823693948E1,1.327500057E1,-3.856875229E1,-2.040000153E1
1.824693948E1,1.314375019E1,-3.892500305E1,-2.010000038E1
1.825693948E1,1.308750057E1,-3.916875076E1,-1.985625076E1
1.826693948E1,1.280625057E1,-3.948750305E1,-1.959375000E1
1.827693948E1,1.246875095E1,-3.988125229E1,-1.935000038E1
1.828693948E1,1.215000057E1,-4.010625076E1,-1.938750076E1
1.829693948E1,1.205625057E1,-4.025625229E1,-1.961250114E1
1.830693948E1,1.188750076E1,-4.025625229E1,-1.978125000E1
1.831693948E1,1.190625000E1,-4.046250153E1,-1.985625076E1
1.832693948E1,1.181250000E1,-4.048125076E1,-2.002500153E1
1.833693948E1,1.196250057E1,-4.031250000E1,-2.013750076E1
1.834693948E1,1.203750038E1,-4.033125305E1,-2.077500153E1
1.835693948E1,1.237500095E1,-4.018125153E1,-2.103750038E1
1.836693948E1,1.258125019E1,-3.976875305E1,-2.120625114E1
1.837693948E1,1.288125038E1,-3.950625229E1,-2.156250000E1
1.838693948E1,1.299375057E1,-3.924375153E1,-2.197500038E1
1.839693948E1,1.286250019E1,-3.896250153E1,-2.244375038E1
1.840693948E1,1.286250019E1,-3.862500000E1,-2.291250038E1
1.841693948E1,1.284375095E1,-3.800625229E1,-2.340000153E1
1.842693948E1,1.275000095E1,-3.740625000E1,-2.377500153E1
1.843693948E1,1.261875057E1,-3.673125076E1,-2.430000114E1
1.844693948E1,1.261875057E1,-3.645000076E1,-2.486250114E1
1.845693948E1,1.263750076E1,-3.605625153E1,-2.503125191E1
1.846693948E1,1.282500076E1,-3.556875229E1,-2.505000114E1
1.847693948E1,1.327500057E1,-3.508125305E1,-2.527500153E1
1.848693948E1,1.363125038E1,-3.455625153E1,-2.555625153E1
1.849693948E1,1.415625095E1,-3.431250000E1,-2.555625153E1
1.850693948E1,1.445625019E1,-3.425625229E1,-2.566875076E1
1.851693948E1,1.486875057E1,-3.388125229E1,-2.587500191E1
1.852693948E1,1.548750019E1,-3.358125305E1,-2.604375076E1
1.853693948E1,1.580625057E1,-3.322500229E1,-2.621250153E1
1.854693948E1,1.606875038E1,-3.309375000E1,-2.655000114E1
1.855693948E1,1.614375114E1,-3.277500153E1,-2.651250076E1
1.856693948E1,1.618125153E1,-3.268125153E1,-2.641875076E1
1.857693948E1,1.620000076E1,-3.268125153E1,-2.641875076E1
1.858693948E1,1.644375038E1,-3.270000076E1,-2.583750153E1
1.859693948E1,1.659375000E1,-3.326250076E1,-2.521875191E1
1.860693948E1,1.625625038E1,-3.369375229E1,-2.471250153E1
1.861693948E1,1.608750153E1,-3.418125153E1,-2.445000076E1
1.862693948E1,1.593750095E1,-3.457500076E1,-2.370000076E1
1.863693948E1,1.565625095E1,-3.536250305E1,-2.308125114E1
1.864693948E1,1.535625076E1,-3.609375000E1,-2.233125114E1
1.865693948E1,1.479375076E1,-3.708750153E1,-2.173125076E1
1.866693948E1,1.428750038E1,-3.795000076E1,-2.122500038E1
1.867693948E1,1.395000076E1,-3.862500000E1,-2.058750153E1
1.868693948E1,1.359375095E1,-3.924375153E1,-1.991250038E1
1.869693948E1,1.331250095E1,-4.010625076E1,-1.908750153E1
1.870693948E1,1.284375095E1,-4.093125153E1,-1.843125153E1
1.871693948E1,1.254375076E1,-4.149375153E1,-1.758750153E1
1.872693948E1,1.226250076E1,-4.215000153E1,-1.708125114E1
1.873693948E1,1.213125038E1,-4.230000305E1,-1.648125076E1
1.874693948E1,1.203750038E1,-4.231875229E1,-1.627500153E1
1.875693948E1,1.164375019E1,-4.254375076E1,-1.629375076E1
1.876693948E1,1.147500038E1,-4.276875305E1,-1.629375076E1
1.877693948E1,1.136250019E1,-4.241250229E1,-1.640625000E1
1.878693948E1,1.115625000E1,-4.241250229E1,-1.687500000E1
1.879693948E1,1.108125019E1,-4.228125000E1,-1.758750153E1
1.880693948E1,1.110000038E1,-4.194375229E1,-1.790625000E1
1.881693948E1,1.096875000E1,-4.190625000E1,-1.846875000E1
1.882693948E1,1.059375000E1,-4.173750305E1,-1.897500038E1
1.883693948E1,1.048125076E1,-4.156875229E1,-1.959375000E1
1.884693948E1,1.042500019E1,-4.138125229E1,-1.981875038E1
1.885693948E1,1.029375076E1,-4.147500229E1,-1.983750153E1
1.886693948E1,1.040625000E1,-4.145625305E1,-1.993125153E1
1.887693948E1,1.033125019E1,-4.153125000E1,-1.989375114E1
1.888693948E1,1.023750019E1,-4.166250229E1,-1.993125153E1
1.889693948E1,1.016250038E1,-4.155000305E1,-1.976250076E1
1.890693948E1,1.035000038E1,-4.173750305E1,-1.946250153E1
1.891693948E1,1.048125076E1,-4.166250229E1,-1.901250076E1
1.892693948E1,1.066875076E1,-4.166250229E1,-1.903125000E1
1.893693948E1,1.072500038E1,-4.166250229E1,-1.891875076E1
1.894693948E1,1.091250038E1,-4.140000153E1,-1.882500076E1
1.895693948E1,1.095000076E1,-4.132500076E1,-1.901250076E1
1.896693948E1,1.115625000E1,-4.123125076E1,-1.918125153E1
1.897693948E1,1.128750038E1,-4.104375076E1,-1.950000000E1
1.898693948E1,1.130625057E1,-4.085625076E1,-1.974375153E1
1.899693948E1,1.115625000E1,-4.076250076E1,-1.998750114E1
1.900693948E1,1.098750019E1,-4.072500229E1,-2.026875114E1
1.901693948E1,1.089375019E1,-4.076250076E1,-2.088750076E1
1.902693948E1,1.068750000E1,-4.061250305E1,-2.128125000E1
1.903693948E1,1.070625019E1,-4.035000229E1,-2.135625076E1
1.904693948E1,1.046250057E1,-4.021875000E1,-2.150625038E1
1.905693948E1,1.042500019E1,-4.033125305E1,-2.146875000E1
1.906693948E1,1.068750000E1,-4.005000305E1,-2.156250000E1
1.907693948E1,1.102500057E1,-3.978750229E1,-2.173125076E1
1.908693948E1,1.140000057E1,-3.933750153E1,-2.193750000E1
1.909693948E1,1.179375076E1,-3.875625229E1,-2.210625076E1
1.910693948E1,1.228125095E1,-3.680625153E1,-2.251875114E1
1.911693948E1,1.295625019E1,-3.596250153E1,-2.321250153E1
1.912693948E1,1.370625019E1,-3.483750153E1,-2.420625114E1
1.913693948E1,1.426875019E1,-3.360000229E1,-2.542500114E1
1.914693948E1,1.460625076E1,-3.241875076E1,-2.668125153E1
1.915693948E1,1.509375095E1,-3.123750114E1,-2.771250153E1
1.916693948E1,1.511250019E1,-3.013125038E1,-2.872500038E1
1.917693948E1,1.518750095E1,-2.919375038E1,-2.971875191E1
1.918693948E1,1.485000038E1,-2.850000191E1,-3.048750114E1
1.919693948E1,1.417500019E1,-2.836875153E1,-3.106875038E1
1.920693948E1,1.366875076E1,-2.872500038E1,-3.112500191E1
1.921693948E1,1.325625038E1,-2.896875191E1,-3.056250191E1
1.922693948E1,1.305000019E1,-2.975625038E1,-3.009375191E1
1.923693948E1,1.252500057E1,-3.075000191E1,-2.958750153E1
1.924693948E1,1.245000076E1,-3.172500038E1,-2.846250153E1
1.925693948E1,1.228125095E1,-3.270000076E1,-2.741250038E1
1.926693948E1,1.231875038E1,-3.371250153E1,-2.619375038E1
1.927693948E1,1.261875057E1,-3.468750000E1,-2.473125076E1
1.928693948E1,1.276875019E1,-3.525000000E1,-2.379375076E1
1.929693948E1,1.284375095E1,-3.594375229E1,-2.340000153E1
1.930693948E1,1.278750038E1,-3.633750153E1,-2.281875038E1
1.931693948E1,1.284375095E1,-3.675000000E1,-2.197500038E1
1.932693948E1,1.273125076E1,-3.738750076E1,-2.182500076E1
1.933693948E1,1.252500057E1,-3.781875229E1,-2.146875000E1
1.934693948E1,1.231875038E1,-3.802500153E1,-2.116875076E1
1.935693948E1,1.207500076E1,-3.795000076E1,-2.115000153E1
1.936693948E1,1.186875057E1,-3.810000229E1,-2.101875114E1
1.937693948E1,1.166250038E1,-3.843750000E1,-2.068125153E1
1.938693948E1,1.138125038E1,-3.866250229E1,-2.070000076E1
1.939693948E1,1.106250000E1,-3.873750305E1,-2.098125076E1
1.940693948E1,1.066875076E1,-3.862500000E1,-2.096250153E1
1.941693948E1,1.059375000E1,-3.841875076E1,-2.096250153E1
1.942693948E1,1.055625057E1,-3.860625076E1,-2.130000114E1
1.943693948E1,1.053750038E1,-3.871875000E1,-2.145000076E1
1.944693948E1,1.044375038E1,-3.871875000E1,-2.156250000E1
1.945693948E1,1.044375038E1,-3.856875229E1,-2.163750076E1
1.946693948E1,1.063125038E1,-3.851250076E1,-2.156250000E1
1.947693948E1,1.096875000E1,-3.847500229E1,-2.148750114E1
1.948693948E1,1.143750000E1,-3.808125305E1,-2.169375038E1
1.949693948E1,1.192500019E1,-3.783750153E1,-2.178750038E1
1.950693948E1,1.235625076E1,-3.744375229E1,-2.195625114E1
1.951693948E1,1.275000095E1,-3.695625305E1,-2.251875114E1
1.952693948E1,1.295625019E1,-3.648750305E1,-2.300625038E1
1.953693948E1,1.308750057E1,-3.605625153E1,-2.394375038E1
1.954693948E1,1.361250019E1,-3.808125305E1,-2.535000038E1
1.955693948E1,1.365000057E1,-3.731250000E1,-2.621250153E1
1.956693948E1,1.361250019E1,-3.686250305E1,-2.690625191E1
1.957693948E1,1.355625057E1,-3.648750305E1,-2.739375114E1
1.958693948E1,1.344375038E1,-3.613125229E1,-2.773125076E1
1.959693948E1,1.344375038E1,-3.616875076E1,-2.761875153E1
1.960693948E1,1.368750095E1,-3.616875076E1,-2.756250191E1
1.961693948E1,1.368750095E1,-3.603750229E1,-2.703750038E1
1.962693948E1,1.389375019E1,-3.639375305E1,-2.662500191E1
1.963693948E1,1.393125057E1,-3.675000000E1,-2.595000076E1
1.964693948E1,1.395000076E1,-3.725625229E1,-2.518125153E1
1.965693948E1,1.391250038E1,-3.768750000E1,-2.478750038E1
1.966693948E1,1.404375076E1,-3.817500305E1,-2.431875038E1
1.967693948E1,1.396875095E1,-3.845625305E1,-2.400000000E1
1.968693948E1,1.396875095E1,-3.860625076E1,-2.373750114E1
1.969693948E1,1.398750019E1,-3.900000000E1,-2.355000114E1
1.970693948E1,1.381875038E1,-3.905625153E1,-2.332500076E1
1.971693948E1,1.363125038E1,-3.903750229E1,-2.340000153E1
1.972693948E1,1.366875076E1,-3.894375229E1,-2.370000076E1
1.973693948E1,1.351875019E1,-3.892500305E1,-2.390625000E1
1.974693948E1,1.316250038E1,-3.890625000E1,-2.409375191E1
1.975693948E1,1.303125095E1,-3.871875000E1,-2.430000114E1
1.976693948E1,1.273125076E1,-3.870000076E1,-2.458125114E1
1.977693948E1,1.267500019E1,-3.847500229E1,-2.463750076E1
1.978693948E1,1.246875095E1,-3.832500076E1,-2.490000153E1
1.979693948E1,1.265625095E1,-3.843750000E1,-2.499375153E1
1.980693948E1,1.273125076E1,-3.851250076E1,-2.497500038E1
1.981693948E1,1.293750095E1,-3.845625305E1,-2.510625076E1
1.982693948E1,1.301250076E1,-3.815625000E1,-2.501250076E1
1.983693948E1,1.291875076E1,-3.826875305E1,-2.516250038E1
1.984693948E1,1.291875076E1,-3.819375229E1,-2.488125038E1
1.985693948E1,1.303125095E1,-3.841875076E1,-2.497500038E1
1.986693948E1,1.321875095E1,-3.853125000E1,-2.493750191E1
1.987693948E1,1.314375019E1,-3.840000153E1,-2.503125191E1
1.988693948E1,1.301250076E1,-3.836250305E1,-2.506875038E1
1.989693948E1,1.273125076E1,-3.843750000E1,-2.480625153E1
1.990693948E1,1.265625095E1,-3.849375153E1,-2.476875114E1
1.991693948E1,1.275000095E1,-3.810000229E1,-2.480625153E1
1.992693948E1,1.291875076E1,-3.819375229E1,-2.506875038E1
1.993693948E1,1.290000057E1,-3.821250153E1,-2.523750114E1
1.994693948E1,1.280625057E1,-3.811875153E1,-2.536875153E1
1.995693948E1,1.275000095E1,-3.823125076E1,-2.535000038E1
