"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
4.371274151E1,2.449932098E0,-9.222723961E0,-1.942048788E0
4.371763792E1,2.540281057E0,-1.013964176E1,-2.254927158E0
4.372253427E1,2.776972532E0,-1.099678993E1,-2.213205814E0
4.372743068E1,3.064856291E0,-1.174653053E1,-1.975851059E0
4.373232703E1,3.316003799E0,-1.237956524E1,-1.747443080E0
4.373722344E1,3.689040184E0,-1.306833935E1,-1.629571438E0
4.374211979E1,4.084312916E0,-1.385835838E1,-1.661145449E0
4.374701615E1,4.325483799E0,-1.467551994E1,-1.834974170E0
4.375191255E1,4.451278210E0,-1.537167358E1,-2.040107489E0
4.375680891E1,4.454839706E0,-1.588489914E1,-2.124710083E0
4.376170531E1,4.348141670E0,-1.613180542E1,-1.778480291E0
4.376660167E1,4.185645103E0,-1.618929291E1,-1.310568452E0
4.377151620E1,3.954601049E0,-1.614133072E1,-8.652135730E-1
4.377639443E1,3.508825779E0,-1.595459747E1,-3.289216459E-1
4.378129078E1,3.053010941E0,-1.579668522E1,2.220464945E-1
4.378618714E1,2.503011703E0,-1.560062408E1,7.233330011E-1
4.379108354E1,1.971434712E0,-1.560318279E1,1.105738997E0
4.379597990E1,1.264941454E0,-1.566064644E1,1.390889525E0
4.380087630E1,5.978047848E-1,-1.550035477E1,1.411207557E0
4.380577266E1,6.237056106E-2,-1.542146111E1,1.345737576E0
4.381068719E1,-6.537057161E-1,-1.532104778E1,1.320930243E0
4.381556542E1,-1.461117744E0,-1.511784267E1,1.339190483E0
4.382048000E1,-2.223265409E0,-1.496260071E1,1.333124995E0
4.382535818E1,-2.959488392E0,-1.477633286E1,1.434520721E0
4.383027302E1,-3.636416435E0,-1.437970352E1,1.561582088E0
4.383515094E1,-4.115638256E0,-1.388292027E1,1.595168233E0
4.384004729E1,-4.420825958E0,-1.329081631E1,1.573611259E0
4.384494365E1,-4.583305359E0,-1.265604591E1,1.447160244E0
4.384985849E1,-4.720687866E0,-1.196661568E1,1.131950974E0
4.385473641E1,-4.834235668E0,-1.123688698E1,7.790337205E-1
4.385963281E1,-4.728240013E0,-1.055288506E1,3.877604604E-1
4.386452917E1,-4.612295628E0,-9.873853683E0,-8.736592531E-2
4.386944370E1,-4.391688824E0,-9.281023026E0,-5.581220388E-1
4.387432193E1,-3.977229595E0,-8.726507187E0,-9.447301626E-1
4.387923646E1,-3.527426004E0,-8.205432892E0,-1.309853435E0
4.388411469E1,-2.957996368E0,-7.710749149E0,-1.656741381E0
4.388902922E1,-2.264587641E0,-7.311790466E0,-1.980613947E0
4.389390740E1,-1.527810574E0,-6.905896187E0,-2.284246922E0
4.389880380E1,-7.961847782E-1,-6.541073322E0,-2.471229553E0
4.390370016E1,-1.232944727E-1,-6.210390568E0,-2.554475307E0
4.390859656E1,4.853626788E-1,-5.945164680E0,-2.461211920E0
4.391349292E1,1.034095764E0,-5.805317879E0,-2.214902163E0
4.391838927E1,1.486999393E0,-5.831507206E0,-1.851104856E0
4.392328568E1,1.894650936E0,-5.980589867E0,-1.383962274E0
4.392818203E1,2.121555090E0,-6.204609394E0,-9.449329972E-1
4.393307844E1,2.271897316E0,-6.491461277E0,-5.388126373E-1
4.393797479E1,2.376133442E0,-6.843322754E0,-1.633437872E-1
4.394287115E1,2.383360147E0,-7.207380772E0,1.790717840E-1
4.394776755E1,2.316632986E0,-7.585878849E0,4.523814917E-1
4.395266391E1,2.198445320E0,-7.981072426E0,5.916577578E-1
4.395756031E1,1.981532574E0,-8.364157677E0,3.861566782E-1
4.396245667E1,1.802545786E0,-8.648941040E0,-8.098185062E-2
4.396735302E1,1.654497862E0,-8.962137222E0,-6.837716699E-1
4.397224943E1,1.537504911E0,-9.210317612E0,-1.322773576E0
4.397714578E1,1.449030876E0,-9.395853996E0,-1.898494482E0
4.398204214E1,1.451167583E0,-9.545062065E0,-2.399722338E0
4.398693854E1,1.526777029E0,-9.701005936E0,-2.764809608E0
4.399185313E1,1.606060028E0,-9.856528282E0,-3.017911434E0
4.399673130E1,1.707205296E0,-9.985398293E0,-3.132970572E0
4.400162766E1,1.937553406E0,-1.009964943E1,-3.148206234E0
4.400652406E1,2.201025963E0,-1.016346073E1,-3.027852058E0
4.401142042E1,2.442539454E0,-1.013151550E1,-2.707041264E0
4.401631677E1,2.671685934E0,-1.008050919E1,-2.245168447E0
4.402121318E1,2.821466684E0,-1.006073952E1,-1.677629232E0
4.402610953E1,2.810546637E0,-1.005790329E1,-1.025282860E0
4.403100594E1,2.748786211E0,-1.002424431E1,-3.186155856E-1
4.403590229E1,2.504431248E0,-9.883358955E0,4.142729044E-1
4.404081682E1,2.249762297E0,-9.661725044E0,1.128434181E0
4.404569505E1,2.049970150E0,-9.361756325E0,1.809573174E0
4.405059141E1,1.949303627E0,-8.914038658E0,2.333107471E0
4.405548781E1,1.640225172E0,-8.261086464E0,2.348078012E0
4.406038417E1,1.267723322E0,-7.567805767E0,2.029326916E0
4.406528052E1,9.765119553E-1,-6.934330463E0,1.672927856E0
4.407017693E1,4.095880389E-1,-5.788607597E0,1.376878262E0
4.407507328E1,-9.695339203E-2,-3.814709663E0,8.624849319E-1
4.407998787E1,-4.502427578E-2,-1.186450005E0,-1.010396719E0
4.408486604E1,7.781735659E-1,2.174402237E0,-4.583553314E0
4.408978057E1,1.104932308E0,7.159516335E0,-7.216260910E0
4.409465880E1,7.648317218E-1,1.363535690E1,-7.928896904E0
4.409957339E1,-7.217562199E-1,2.248963547E1,-6.869135857E0
4.410445156E1,-3.928906918E0,3.276199341E1,-3.889383554E0
4.410934792E1,-6.245322704E0,3.997463226E1,1.583011270E0
4.411424427E1,-4.567348003E0,4.079878235E1,8.701759338E0
4.411914068E1,-2.396381378E0,3.559653473E1,1.565845871E1
4.412403703E1,-3.921992302E0,2.844901085E1,2.072587395E1
4.412893344E1,-8.025068283E0,2.566032028E1,2.375044250E1
4.413382979E1,-1.083409882E1,2.428175545E1,2.382626343E1
4.413872958E1,-1.094514847E1,2.218739319E1,2.142237091E1
4.414362255E1,-1.015980816E1,2.058296204E1,1.777062607E1
4.414851891E1,-9.063554764E0,1.899286652E1,1.487338543E1
4.415341526E1,-8.787754059E0,1.736736679E1,1.247154045E1
4.415831167E1,-8.828161240E0,1.525275040E1,1.137214661E1
4.416320802E1,-8.262320518E0,1.308942127E1,9.504325867E0
4.416810443E1,-7.985285759E0,1.111037254E1,6.867707253E0
4.417300078E1,-7.380819798E0,9.348153114E0,3.757214308E0
4.417789714E1,-6.564271927E0,7.865832329E0,1.163678408E0
4.418279354E1,-5.702876091E0,6.851867676E0,-4.338624477E-1
4.418778745E1,-4.950680256E0,6.247579575E0,-1.614019513E0
4.419258625E1,-4.128579140E0,6.034003258E0,-3.090211630E0
4.419748266E1,-2.935261488E0,6.273168564E0,-4.672379971E0
4.420237901E1,-1.502357960E0,6.822842598E0,-5.969639778E0
4.420727542E1,-2.448737621E-1,7.205681801E0,-6.693991184E0
4.421217177E1,6.133829355E-1,7.522831917E0,-6.409454346E0
4.421706818E1,1.279208899E0,7.711996078E0,-5.050834179E0
4.422196453E1,1.730528831E0,7.796585083E0,-3.217445612E0
4.422686089E1,1.939852715E0,7.680242538E0,-1.118079185E0
4.423175729E1,2.234125614E0,7.398363113E0,1.091310978E0
4.423665365E1,2.491403580E0,7.012745857E0,2.949152231E0
4.424155005E1,2.437621832E0,6.582782745E0,4.446747303E0
4.424644641E1,2.254242897E0,5.962347031E0,5.302953720E0
4.425134276E1,2.121205807E0,5.132590294E0,5.535635948E0
4.425623917E1,2.003741503E0,4.196892738E0,5.353699684E0
4.426113552E1,1.695419908E0,3.356569290E0,4.891911507E0
4.426603193E1,1.303354502E0,2.590331078E0,4.277638435E0
4.427092828E1,9.824398756E-1,1.750397682E0,3.654175758E0
4.427582464E1,7.028986216E-1,9.665775299E-1,3.128309965E0
4.428072104E1,3.413976431E-1,2.035007477E-1,2.650990725E0
4.428561740E1,-3.229689598E-2,-4.978456497E-1,2.283289194E0
4.429053198E1,-3.966263533E-1,-1.094387054E0,1.993485212E0
4.429541016E1,-6.966155767E-1,-1.583569050E0,1.739674091E0
4.430030651E1,-9.378106594E-1,-2.015841484E0,1.557357073E0
4.430520292E1,-1.137392759E0,-2.448514462E0,1.275715828E0
4.431009927E1,-1.298236728E0,-2.802621841E0,9.300408363E-1
4.431499563E1,-1.499715328E0,-3.135553360E0,4.478454590E-1
4.431991021E1,-1.723243833E0,-3.432999611E0,-1.353752613E-1
4.432478839E1,-1.841892838E0,-3.718838215E0,-6.906696558E-1
4.432968479E1,-1.851279736E0,-3.954953671E0,-1.251354933E0
4.433458115E1,-1.820944548E0,-4.124693394E0,-1.834160089E0
4.433949573E1,-1.835083723E0,-4.221207142E0,-2.412165642E0
4.434437391E1,-1.811986923E0,-4.309386253E0,-3.043975592E0
4.434927026E1,-1.737488389E0,-4.389618874E0,-3.811841965E0
4.435416667E1,-1.568060040E0,-4.519669533E0,-4.654048443E0
4.435906302E1,-1.286052108E0,-4.596984386E0,-5.434723854E0
4.436395938E1,-9.049457312E-1,-4.655449867E0,-6.101872921E0
4.436885578E1,-6.323969364E-1,-4.707384109E0,-6.584801674E0
4.437375214E1,-4.419047832E-1,-4.784249306E0,-6.750885487E0
4.437864854E1,-2.069058418E-1,-4.891191959E0,-6.520323753E0
4.438354490E1,5.062139034E-2,-5.011678219E0,-5.912015915E0
4.438844125E1,2.821152210E-1,-5.100429058E0,-5.079093933E0
4.439333766E1,4.944732785E-1,-5.224380970E0,-4.206110001E0
4.439823401E1,6.109121442E-1,-5.354639530E0,-3.432268858E0
4.440313042E1,7.321543097E-1,-5.536308765E0,-2.679355383E0
4.440802677E1,8.249686360E-1,-5.725910187E0,-2.029649496E0
4.441292313E1,9.497166276E-1,-5.872815132E0,-1.488831639E0
4.441781953E1,1.051784039E0,-5.976688862E0,-1.022017956E0
4.442271589E1,1.110036254E0,-6.061138153E0,-6.541947126E-1
4.442761229E1,1.213534355E0,-6.128217697E0,-3.959772587E-1
4.443250865E1,1.312456489E0,-6.206311226E0,-2.389165163E-1
4.443740500E1,1.428688407E0,-6.225736618E0,-1.627922058E-1
4.444230141E1,1.495428324E0,-6.174334526E0,-1.641947031E-1
4.444719776E1,1.594270587E0,-6.063891888E0,-2.946997881E-1
4.445209417E1,1.694180250E0,-5.944462776E0,-4.648220539E-1
4.445699052E1,1.744557858E0,-5.760946274E0,-6.495461464E-1
4.446188688E1,1.747454882E0,-5.546815872E0,-7.950100899E-1
4.446678328E1,1.767110944E0,-5.309244633E0,-9.045002460E-1
4.447167964E1,1.829341054E0,-5.060184956E0,-1.007516503E0
4.447657604E1,1.857237101E0,-4.747005939E0,-1.068731785E0
4.448147240E1,1.915058851E0,-4.398452759E0,-1.121959448E0
4.448636880E1,1.918649793E0,-3.995368958E0,-1.191477299E0
4.449128339E1,1.908164978E0,-3.585517406E0,-1.304079533E0
4.449616151E1,1.803653479E0,-3.147449017E0,-1.445060968E0
4.450105792E1,1.592501402E0,-2.702604771E0,-1.521314144E0
4.450595427E1,1.388768315E0,-2.301315784E0,-1.496027470E0
4.451086886E1,1.115472317E0,-1.900541306E0,-1.451922059E0
4.451574703E1,8.130140901E-1,-1.524629593E0,-1.235577226E0
4.452066156E1,4.718911648E-1,-1.266792297E0,-9.707133770E-1
4.452553979E1,1.207288504E-1,-1.127594948E0,-6.419067383E-1
4.453043615E1,-3.026319742E-1,-1.030560493E0,-3.772952557E-1
4.453533250E1,-6.663837433E-1,-1.079109192E0,-2.147274017E-1
4.454024709E1,-1.070413232E0,-1.187448502E0,-1.952586174E-1
4.454512526E1,-1.326938152E0,-1.509341717E0,-2.798144817E-1
4.455003979E1,-1.499058604E0,-1.903635025E0,-3.072183132E-1
4.455491802E1,-1.719261885E0,-2.337759495E0,-2.360451221E-1
4.455981438E1,-1.996770263E0,-2.649422646E0,-2.429571152E-1
4.456471078E1,-2.099709034E0,-2.918267727E0,-3.029737473E-1
4.456962531E1,-2.088092089E0,-3.206714153E0,-4.973998070E-1
4.457450354E1,-1.959844589E0,-3.428846359E0,-7.447893620E-1
4.457939990E1,-1.724915743E0,-3.579674721E0,-1.108567715E0
4.458429625E1,-1.465211391E0,-3.685402870E0,-1.400658727E0
4.458921084E1,-1.343935132E0,-3.750710011E0,-1.370917320E0
4.459408901E1,-1.287590742E0,-3.765981674E0,-1.013256550E0
4.459898542E1,-1.251096487E0,-3.783681870E0,-5.488238335E-1
4.460388177E1,-1.193549633E0,-3.674270630E0,-1.342175007E-1
4.460877813E1,-1.204898000E0,-3.420683384E0,2.106251717E-1
4.461367453E1,-1.341483831E0,-3.055989265E0,4.894039631E-1
4.461857089E1,-1.624304652E0,-2.560624599E0,7.748930454E-1
4.462346729E1,-1.967203259E0,-1.960486889E0,1.108439445E0
4.462836365E1,-2.267644882E0,-1.319745064E0,1.545635939E0
4.463326000E1,-2.497356892E0,-5.447311401E-1,1.998631954E0
4.463815641E1,-2.740154266E0,3.527889252E-1,2.370588541E0
4.464305276E1,-2.856626034E0,1.250959396E0,2.677887201E0
4.464794917E1,-2.896186352E0,2.054318428E0,2.987473011E0
4.465284552E1,-3.085525274E0,2.789306641E0,3.318714142E0
4.465774188E1,-3.323875427E0,3.506121635E0,3.715079069E0
4.466263828E1,-3.568576336E0,4.211682320E0,4.344565392E0
4.466753464E1,-3.810785770E0,4.965267181E0,5.234444618E0
4.467243104E1,-4.025526047E0,5.663289070E0,6.254392624E0
4.467732740E1,-4.061494827E0,6.226226807E0,7.316903591E0
4.468222375E1,-4.035369873E0,6.682415009E0,8.233606339E0
4.468712016E1,-3.981921196E0,7.289942741E0,8.909073830E0
4.469201651E1,-4.029242516E0,8.151351929E0,9.240139008E0
4.469691292E1,-3.960775375E0,9.170909882E0,9.297436714E0
4.470180927E1,-3.810989380E0,1.024841022E1,9.124860764E0
4.470670563E1,-3.663918495E0,1.133409500E1,8.752014160E0
4.471160203E1,-3.566674709E0,1.241170979E1,8.161394119E0
4.471649839E1,-3.647200584E0,1.347687435E1,7.508337498E0
4.472139474E1,-3.956287861E0,1.452025127E1,6.831669807E0
4.472629115E1,-4.431819916E0,1.537699986E1,6.204180717E0
4.473118750E1,-4.953937531E0,1.599237919E1,5.658378124E0
4.473608391E1,-5.288106918E0,1.635717583E1,5.303105831E0
4.474098026E1,-5.360992432E0,1.646223831E1,5.172316551E0
4.474587662E1,-5.359312534E0,1.662106705E1,5.402217865E0
4.475077302E1,-5.320448875E0,1.678528786E1,6.131642342E0
4.475566938E1,-4.938073635E0,1.678189850E1,6.997729778E0
4.476056578E1,-5.054766178E0,1.698983002E1,7.656042099E0
4.476546214E1,-4.888053417E0,1.701740646E1,8.442378998E0
4.477037667E1,-4.505462646E0,1.700646973E1,9.089918137E0
4.477525490E1,-3.617431402E0,1.703347397E1,1.099856281E1
4.478015125E1,-2.565988064E0,1.718637085E1,1.248944092E1
4.478504766E1,-1.838811994E0,1.725082016E1,1.154651833E1
4.478996245E1,-7.751408815E-1,1.682795715E1,9.372074127E0
4.479484037E1,6.778692603E-1,1.571561050E1,6.207637787E0
4.479973677E1,1.878446817E0,1.438629246E1,2.274241209E0
4.480463313E1,2.711357117E0,1.329103279E1,-1.894347429E0
4.480954771E1,3.175734282E0,1.244888020E1,-5.458041668E0
4.481442589E1,3.939633846E0,1.157045269E1,-7.300814629E0
4.481934042E1,4.688075066E0,1.056779861E1,-7.637734413E0
4.482421865E1,4.800803185E0,9.573723793E0,-6.808038712E0
4.482911500E1,4.688491344E0,8.573251724E0,-5.204696178E0
4.483401141E1,4.700755119E0,7.621304512E0,-3.435339689E0
4.483891110E1,4.693608761E0,6.617032051E0,-1.820731878E0
4.484380412E1,4.952866554E0,5.368939400E0,-4.826513529E-1
4.484870052E1,5.104744434E0,3.982052803E0,6.430867910E-1
4.485359688E1,5.121288300E0,2.504006386E0,1.324548006E0
4.485849328E1,4.999166965E0,1.044638634E0,1.447578192E0
4.486338964E1,4.770986557E0,-4.297714233E-1,1.290454268E0
4.486828599E1,4.182327271E0,-1.754479408E0,1.134331584E0
4.487318240E1,3.450339794E0,-3.032681942E0,7.961854339E-1
4.487807875E1,2.856360674E0,-4.336291313E0,4.345013499E-1
4.488297516E1,2.202573776E0,-5.514775276E0,2.049252987E-1
4.488787500E1,1.728593826E0,-6.671276093E0,-7.096767426E-3
4.489276792E1,1.365260363E0,-7.719873905E0,-5.433847904E-1
4.489766427E1,1.067293525E0,-8.794736862E0,-1.228620529E0
4.490256063E1,8.830825090E-1,-9.828961372E0,-2.005201101E0
4.490745703E1,6.594352722E-1,-1.079397106E1,-2.792423248E0
4.491235339E1,5.857030749E-1,-1.175445461E1,-3.387700081E0
4.491724979E1,6.670516133E-1,-1.264827347E1,-3.992595911E0
4.492214615E1,7.891846299E-1,-1.356640434E1,-4.545004845E0
4.492704250E1,1.110808969E0,-1.445623779E1,-4.853242874E0
4.493193891E1,1.527650356E0,-1.510981846E1,-5.131936073E0
4.493683526E1,1.800829530E0,-1.563273239E1,-5.386655807E0
4.494173167E1,1.760422826E0,-1.602284813E1,-5.563064575E0
4.494662802E1,1.906486392E0,-1.612020302E1,-5.614456654E0
4.495152438E1,1.841029406E0,-1.591565704E1,-5.482598782E0
4.495642078E1,1.673165321E0,-1.571331215E1,-5.138064384E0
4.496131714E1,1.500098228E0,-1.547974777E1,-4.709269047E0
4.496621354E1,1.203744650E0,-1.522702503E1,-4.243047237E0
4.497110990E1,9.488283396E-1,-1.508676720E1,-3.788504124E0
4.497600630E1,7.164163589E-1,-1.499675560E1,-3.469057322E0
4.498090266E1,3.852656782E-1,-1.487095070E1,-3.185728312E0
4.498579901E1,-2.199152112E-2,-1.478362846E1,-2.940343380E0
4.499069542E1,-4.251641035E-1,-1.465595818E1,-2.555325985E0
4.499559177E1,-7.538233995E-1,-1.447377968E1,-1.956147313E0
4.500048813E1,-1.148443580E0,-1.419426537E1,-1.127998114E0
4.500538453E1,-1.599164009E0,-1.387026405E1,-1.470316648E-1
4.501029906E1,-2.039096117E0,-1.350909996E1,9.129658937E-1
4.501517729E1,-2.499570608E0,-1.307268047E1,1.897381902E0
4.502009156E1,-2.709994078E0,-1.269028282E1,2.756536484E0
4.502497005E1,-2.802048206E0,-1.228774548E1,3.380993843E0
4.502986641E1,-2.997773170E0,-1.182198811E1,3.742119312E0
4.503476276E1,-3.112812996E0,-1.138142490E1,3.930549145E0
4.503965917E1,-3.197270155E0,-1.087972450E1,3.938196898E0
4.504455552E1,-3.296874285E0,-1.040036201E1,3.742197990E0
4.504945193E1,-3.410259008E0,-9.928654671E0,3.247675419E0
4.505434828E1,-3.829000711E0,-9.394970894E0,2.565307856E0
4.505924464E1,-4.012168884E0,-8.973740578E0,1.753117085E0
4.506414104E1,-3.794300556E0,-8.664723396E0,8.312604427E-1
4.506904089E1,-3.416337252E0,-8.391196251E0,-3.882990479E-1
4.507393380E1,-2.862830162E0,-7.930754185E0,-1.667191982E0
4.507883016E1,-2.170269251E0,-7.491798401E0,-2.827991009E0
4.508372656E1,-1.325111866E0,-7.129507065E0,-3.745364904E0
4.508864110E1,-4.908159971E-1,-6.836818218E0,-4.396993160E0
4.509351927E1,2.187823653E-1,-6.578002453E0,-4.653255463E0
4.509841568E1,7.864319682E-1,-6.305376053E0,-4.437306404E0
4.510331203E1,1.168364286E0,-6.121927261E0,-3.758783340E0
4.510820844E1,1.496195555E0,-6.085013866E0,-2.787575245E0
4.511310479E1,1.713036060E0,-6.230349541E0,-1.702905893E0
4.511800115E1,1.803355217E0,-6.560084820E0,-7.313610315E-1
4.512289755E1,1.754263401E0,-7.033302784E0,1.789182425E-2
4.512779391E1,1.605629444E0,-7.501497269E0,4.331098795E-1
4.513269031E1,1.332350492E0,-7.952630043E0,5.217912793E-1
4.513758667E1,1.079294205E0,-8.345960617E0,3.462028503E-1
4.514248302E1,9.217652082E-1,-8.750780106E0,-6.284070015E-2
4.514737943E1,7.866504192E-1,-9.016328812E0,-5.597373843E-1
4.515227578E1,6.053463817E-1,-9.178570747E0,-1.044485569E0
4.515717219E1,4.766391516E-1,-9.256728172E0,-1.486219406E0
4.516206854E1,4.128672481E-1,-9.320213318E0,-1.844675064E0
4.516696495E1,4.454620779E-1,-9.390562057E0,-2.184503078E0
4.517186130E1,5.195752382E-1,-9.496478081E0,-2.495962620E0
4.517675766E1,6.277955770E-1,-9.585346222E0,-2.826700926E0
4.518165406E1,7.388277650E-1,-9.700253487E0,-3.181318283E0
4.518655042E1,9.480319023E-1,-9.848357201E0,-3.466500759E0
4.519146495E1,1.173532128E0,-9.967467308E0,-3.622545719E0
4.519634318E1,1.424398422E0,-1.000742340E1,-3.570737839E0
4.520123953E1,1.659450173E0,-9.975542068E0,-3.342089891E0
4.520613594E1,1.902343035E0,-9.905434608E0,-3.039180040E0
4.521103229E1,2.100238323E0,-9.780462265E0,-2.747674465E0
4.521592870E1,2.322672367E0,-9.643746376E0,-2.500712395E0
4.522082505E1,2.471576691E0,-9.449874878E0,-2.393834829E0
4.522572141E1,2.324316740E0,-9.124820709E0,-2.199537754E0
4.523063599E1,2.086922169E0,-8.754884720E0,-1.582320809E0
4.523551417E1,1.881619334E0,-8.323482513E0,-5.053880811E-1
4.524042875E1,1.723434567E0,-7.857044697E0,8.909641504E-1
4.524530693E1,1.737577438E0,-7.293293953E0,2.091126919E0
4.525022172E1,1.985594153E0,-6.835284233E0,2.621631622E0
4.525509969E1,2.191592693E0,-6.274495125E0,2.890998840E0
4.526001427E1,2.267646074E0,-5.096605301E0,3.370434046E0
4.526489245E1,2.279376984E0,-3.493049145E0,3.463669300E0
4.526978880E1,2.792548180E0,-1.855267525E0,2.568591356E0
4.527468521E1,3.886672497E0,2.944517136E-1,1.517717838E-1
4.527958156E1,4.982084274E0,3.878496170E0,-2.489663839E0
4.528447792E1,5.620021820E0,8.273744583E0,-4.273772240E0
4.528939250E1,3.816420794E0,1.519564438E1,-3.245849848E0
4.529427068E1,2.605177164E-1,2.685495758E1,2.776634693E-1
4.529916708E1,-1.292119622E0,3.752475739E1,5.673678398E0
4.530406344E1,-6.734531403E0,4.284646606E1,1.030058861E1
4.530895979E1,-5.074438095E0,4.058893967E1,1.559543514E1
4.531385620E1,-1.268976450E0,3.109966278E1,1.746488571E1
4.531875255E1,-9.145873785E-1,2.334417152E1,1.683423996E1
4.532364896E1,-6.549407005E0,2.213519669E1,1.605625343E1
4.532854531E1,-1.192238617E1,2.285808182E1,1.629817581E1
4.533344167E1,-1.379108620E1,2.260418129E1,1.686055374E1
4.533833807E1,-1.397206497E1,2.169237518E1,1.513576508E1
4.534323443E1,-1.314034748E1,2.056023407E1,1.217718029E1
4.534813084E1,-1.229863167E1,1.941242599E1,9.756412506E0
4.535302719E1,-1.225822926E1,1.815005112E1,8.648947716E0
4.535792354E1,-1.118034458E1,1.578518677E1,9.201248169E0
4.536281995E1,-1.235374451E1,1.378055286E1,9.581461906E0
4.536771630E1,-1.199996281E1,1.202672195E1,8.013470650E0
4.537261271E1,-9.803339958E0,9.667297363E0,6.623271942E0
4.537750906E1,-7.293398380E0,7.331005096E0,4.946714401E0
4.538240547E1,-5.087629795E0,5.687846184E0,3.171616316E0
4.538730182E1,-3.291689157E0,4.903663635E0,1.169528961E0
4.539219818E1,-2.022804737E0,4.896521568E0,-1.133599758E0
4.539709459E1,-1.284375310E0,5.436957359E0,-3.434222698E0
4.540199094E1,-9.770747423E-1,6.099398613E0,-5.331459045E0
4.540688734E1,-8.721089363E-1,6.708860397E0,-6.179631233E0
4.541178370E1,-7.687565088E-1,7.170604706E0,-5.577944756E0
4.541668005E1,-5.794317722E-1,7.367598534E0,-3.815424919E0
4.542157646E1,-1.726094484E-1,7.350015640E0,-1.665138960E0
4.542647281E1,3.639129400E-1,7.177310944E0,5.439476967E-1
4.543136922E1,8.708692193E-1,6.920657158E0,2.720473528E0
4.543626557E1,1.160837412E0,6.653361320E0,4.551534653E0
4.544116193E1,1.181686163E0,6.269267082E0,5.524731636E0
4.544605834E1,1.123051882E0,5.660363197E0,5.336843014E0
4.545095469E1,1.203030229E0,4.769552231E0,3.911989927E0
4.545585110E1,1.305532694E0,3.808112144E0,1.687430859E0
4.546074745E1,1.342222810E0,3.037261963E0,-2.322030067E-2
4.546564380E1,1.489370584E0,2.435576439E0,-9.744867086E-1
4.547054021E1,1.568129897E0,1.864219666E0,-1.152852416E0
4.547543656E1,1.530644536E0,1.301519394E0,-7.933073044E-1
4.548033297E1,1.431720614E0,7.615919113E-1,-3.048431873E-1
4.548522932E1,1.275904298E0,2.800407410E-1,4.524254799E-2
4.549012573E1,1.079967260E0,-1.840400696E-1,1.621575356E-1
4.549502208E1,8.130150437E-1,-6.236782074E-1,6.129622459E-2
4.549993667E1,5.373216271E-1,-1.079761505E0,-2.371239662E-1
